group,gene,gold,gold_label,pred,correct,parsed,pmids,raw
obscure,LSS,A,1,A,1,True,0,"The gene LSS encodes a microsomal enzyme critical for lipid biosynthesis, specifically in the synthesis of bile acids and phospholipids. Its molecular functions include phosphatidyltransferase activity and phosphatidylcholine biosynthesis, both of which are essential for maintaining membrane integri"
obscure,MED12L,B,0,B,1,True,0,"The MED12L gene encodes a subunit of the mediator complex, a multi-protein assembly that bridges transcription factors and RNA polymerase II to regulate gene expression. Its functional partners (e.g., MED15, MED13, MED18) and involvement in transcriptional regulation suggest a role in maintaining ce"
obscure,MINAR1,B,0,B,1,True,0,"The MINAR1 gene (MINDY family E3 ubiquitin ligase adaptor 1) is implicated in DNA damage response pathways, particularly through its role in the SUMOylation of the DNA repair protein BRCA1. Its interaction with BRCA1, BRCA2, and other DNA repair factors suggests a critical role in maintaining genomi"
obscure,NDUFA11,A,1,B,0,True,0,"The NDUFA11 gene encodes a core subunit of complex I (NADH:ubiquinone oxidoreductase) in the mitochondrial electron transport chain, critical for oxidative phosphorylation and ATP production. Its functional association with mitochondrial complex I places it within a pathway essential for cellular en"
obscure,OBP2B,A,1,B,0,True,0,"The gene OBP2B encodes an odorant-binding protein 2B, which is primarily involved in olfactory signal transduction. This protein is predicted to bind hydrophobic odorant molecules and transport them to olfactory receptors, playing a role in sensory perception rather than core cellular processes like"
obscure,OMD,B,0,B,1,True,0,"The gene OMD encodes a secreted protein with collagen-binding domains, suggesting roles in extracellular matrix (ECM) organization and mineralization. Its interaction with MMP2 and MMP14 indicates involvement in proteolytic processing of ECM components, while its association with RUNX2 and ALX4 poin"
obscure,PCDHA2,B,0,B,1,True,0,"The gene PCDHA2 encodes a hairless protein, a component of the POU domain family of transcription factors. This gene is part of a large family of genes involved in the development of the nervous system and skin. The POU domain is a conserved DNA-binding motif found in transcription factors that regu"
obscure,PGD,B,0,B,1,True,0,"The gene PGD encodes phosphogluconate dehydrogenase, a key enzyme in the pentose phosphate pathway (PPP) that generates NADPH and ribose-5-phosphate. NADPH is critical for maintaining redox homeostasis via glutathione reduction, while ribose-5-phosphate is essential for nucleotide synthesis. Loss of"
obscure,PODN,A,1,B,0,True,0,"The gene PODN encodes a protein involved in Wnt signaling, a pathway critical for tissue homeostasis and regeneration. Its interaction with Wnt receptors (e.g., FZD4, FZD9) and co-receptors (e.g., LRP5, LRP6) suggests a role in modulating Wnt ligand availability, which is essential for stem cell mai"
obscure,POLR1G,A,1,B,0,True,0,"The POLR1G gene encodes a subunit of the RNA polymerase I (Pol I) complex, which is essential for the transcription of ribosomal RNA (rRNA) genes. Ribosomal biogenesis is a fundamental process for cellular growth and protein synthesis, and defects in this pathway are linked to aging and age-related "
obscure,POLR3B,A,1,B,0,True,0,"The POLR3B gene encodes a subunit of RNA polymerase III (Pol III), which is essential for transcribing small non-coding RNAs, including tRNAs, 5S rRNA, and other regulatory RNAs. Pol III activity is critical for cellular growth, protein synthesis, and stress responses. Loss of POLR3B would disrupt P"
obscure,PPP4R1,B,0,B,1,True,0,"The gene PPP4R1 encodes a regulatory subunit of protein phosphatase 1A (PP1A), which plays a critical role in cell cycle regulation, DNA repair, and stress responses. Its interaction with PP1A and involvement in pathways like DNA damage response and telomere maintenance suggest a role in genomic sta"
obscure,PPY,B,0,B,1,True,0,"PPY encodes a hormone with roles in metabolic regulation and stress response, but its functional annotation in the provided data is limited to ""hormone"" and ""not in Reactome,"" with no direct links to aging hallmarks like genomic instability, proteostasis, or mitochondrial dysfunction. The absence of"
obscure,PTOV1,A,1,B,0,True,0,"The protein PTOV1 (PTO1) is a member of the PTO1 family, which contains a PTO1 domain and is predicted to be a transmembrane protein. Its molecular functions include protein binding and phosphatidylinositol binding, suggesting roles in membrane-associated signaling or trafficking. While no direct in"
obscure,RAPGEFL1,B,0,B,1,True,0,"The gene RAPGEFL1 encodes a guanine nucleotide exchange factor (GEF) that activates Rap1, a small GTPase involved in cell adhesion, immune signaling, and tumor suppression. Its interaction with RAB10 and RAB3A suggests roles in vesicle trafficking, while its association with the Rap1 pathway implica"
obscure,RPUSD3,A,1,B,0,True,0,"The gene RPUSD3 encodes a ribosomal protein involved in tRNA modification, specifically recognizing the anticodon of tRNA^Gln and tRNA^Tyr. Its molecular functions include tRNA modification and RNA binding, with interactions with other ribosomal proteins (e.g., RPL13, RPL18) and RNA processing facto"
obscure,RSRC2,A,1,B,0,True,0,"RSRC2 encodes a protein with predicted roles in RNA processing and stress response, containing domains like RRM and zinc fingers that suggest involvement in post-transcriptional regulation. Its interaction with genes like NDRG1 and NDRG2, which are implicated in cellular stress and differentiation, "
obscure,RUVBL2,A,1,B,0,True,0,"The protein RUVBL2 encodes a subunit of the RUVBL1/RUVBL2 complex, which functions as an ATP-dependent chromatin remodeler and transcriptional coactivator. This complex interacts with key regulators of cell cycle progression (e.g., CDK2, CDK4, CDK6), DNA repair pathways (e.g., BRCA1, BRCA2, MRE11), "
obscure,SENP6,A,1,B,0,True,0,"The gene SENP6 encodes a deSUMOylating enzyme that specifically targets SUMO1-conjugated proteins, playing a critical role in regulating SUMOylation dynamics. SUMOylation is a post-translational modification involved in DNA repair, transcriptional regulation, and stress responses, with SENP6 acting "
obscure,SEPHS2,A,1,B,0,True,0,"The gene SEPHS2 encodes a bifunctional enzyme involved in the synthesis of cystathionine, a key intermediate in the transsulfuration pathway that connects methionine and serine metabolism. This pathway is critical for maintaining sulfur amino acid homeostasis, which is essential for protein synthesi"
obscure,SERPINB10,B,0,B,1,True,0,"The gene SERPINB10 encodes a serine protease inhibitor with potential roles in immune regulation and tissue homeostasis. Its interaction with SERPINB1, a well-characterized anti-inflammatory protease inhibitor, suggests functional redundancy in protease inhibition pathways. SERPINB10's physical and "
obscure,SPATS2,A,1,B,0,True,0,"SPATS2 encodes a protein critical for oocyte meiotic spindle assembly and chromosome segregation, functioning in the cytoskeleton and microtubule organization pathways. Its interaction with SPATA17 and SPATA18 suggests a role in the SPATA subfamily of microtubule-associated proteins, which are essen"
obscure,SPMIP3,A,1,B,0,True,0,"The gene SPMIP3 encodes a synaptic membrane-associated protein with immunophilin-like domains, localized to the plasma membrane and synaptic vesicles. Its molecular functions include protein binding and phosphatase binding, suggesting roles in synaptic signaling or membrane organization. Interaction"
obscure,SYT9,B,0,B,1,True,0,"The SYT9 gene encodes a presynaptic calcium channel critical for neurotransmitter release, particularly in sensory neurons. Its functional partners (e.g., SYNGR1, SYNGR2, STX1A) and interaction network highlight its role in synaptic vesicle fusion and neuromuscular transmission. While SYT9 is predom"
obscure,TAS2R103,B,0,B,1,True,0,"The taste receptor gene TAS2R103 encodes a bitter taste receptor that detects specific bitter compounds. While taste perception influences dietary choices and can indirectly affect health, the gene's role in survival is likely limited to contexts where bitter compound avoidance directly impacts toxi"
obscure,TAT,A,1,B,0,True,0,"The TAT gene encodes a transmembrane protein with a predicted role in cellular stress responses, though its specific molecular function remains poorly characterized. Its interaction with the TUBA1B gene, which encodes a microtubule-associated protein critical for mitotic spindle formation, suggests "
obscure,TCEAL3,B,0,B,1,True,0,"The gene TCEAL3 encodes a testis-specific RNA-binding protein involved in germ cell development and spermatogenesis. Its molecular functions include RNA binding and RNA helicase activity, suggesting roles in post-transcriptional regulation of germ cell-specific transcripts. The protein interacts wit"
obscure,TCHHL1,A,1,B,0,True,0,"The TCHHL1 gene encodes a transmembrane protein with a predicted role in cell adhesion and signaling, containing a cadherin-like domain and a transmembrane region. Its interaction with TCHH (tubulin) and TCHH2 suggests involvement in cytoskeletal organization or structural integrity. While cadherin "
obscure,TMCO2,B,0,B,1,True,0,"The TMCO2 gene encodes a transmembrane calcium sensor protein with endoplasmic reticulum (ER) localization, implicated in calcium homeostasis and ER stress responses. Its molecular functions include calcium binding and ER stress response regulation, while its biological processes involve ER calcium "
obscure,TMED6,B,0,B,1,True,0,"The TMED6 gene encodes a transmembrane component of the COPII vesicle coat complex, which is critical for ER-to-Golgi protein transport. Its interaction with SEC31A and SEC24C suggests a role in assembling COPII vesicles, a process essential for secretory pathway function. Loss of TMED6 would disrup"
obscure,TMEM184B,A,1,B,0,True,0,"The gene TMEM184B encodes a transmembrane protein of unknown function, with no established connections to aging pathways, DNA repair, or stress response. Its classification as a transmembrane protein suggests a structural or signaling role, but the absence of functional annotations or disease associ"
obscure,TMX2,A,1,B,0,True,0,"The gene TMX2 encodes a transmembrane protein with predicted endoplasmic reticulum (ER) localization, containing a transmembrane domain and a C-terminal ER retention signal. Its molecular function is classified as ""unknown,"" but its presence in the ER suggests a potential role in protein folding, st"
obscure,TPD52L1,B,0,B,1,True,0,"The gene TPD52L1 encodes a protein with a predicted role in DNA repair, specifically in the non-homologous end joining (NHEJ) pathway, which is critical for repairing double-strand breaks. Its interaction with TP53 and TP53BP1 suggests involvement in DNA damage response and cell cycle regulation. Lo"
obscure,UGT2A1,B,0,B,1,True,0,"The gene UGT2A1 encodes a UDP-glucuronosyltransferase enzyme critical for xenobiotic metabolism and detoxification. Its molecular function involves catalyzing glucuronidation reactions, which neutralize toxic compounds and facilitate their excretion. This enzyme is part of the UDP-glucuronosyltransf"
obscure,USB1,A,1,B,0,True,0,"The gene USB1 encodes a zinc finger protein with E3 ubiquitin ligase activity, functioning as a substrate adaptor for the CUL5-RBX1 E3 complex. Its interactions with CUL5, RBX1, and other ubiquitin pathway components suggest a role in protein degradation, potentially targeting specific substrates fo"
obscure,VSIG8,B,0,B,1,True,0,"VSIG8 encodes a transmembrane immunoglobulin superfamily member with predicted roles in immune regulation, potentially interacting with CD22 and other B-cell signaling molecules. Its molecular functions include protein binding and immune receptor activity, suggesting involvement in lymphocyte signal"
obscure,ZC3H7A,B,0,B,1,True,0,"ZC3H7A encodes a zinc finger protein with RNA-binding domains, suggesting roles in RNA processing or stress responses. Its interaction with RNF144B (a ubiquitin ligase) and proximity to genes like RNF144B and RNF144A (both involved in ubiquitin-mediated proteolysis) imply a potential role in protein"
