group,gene,gold,gold_label,pred,correct,parsed,pmids,raw
obscure,SENP6,A,1,A,1,True,0,"SENP6 (SUMO-specific protease 6) is involved in deSUMOylation of proteins. Based on available literature, SENP6 knockout mice have been studied and shown to be viable. SENP6 loss-of-function has been associated with various cellular phenotypes (e.g., chromosome segregation defects, inflammation), bu"
obscure,SEPHS2,A,1,A,1,True,0,"SEPHS2 (Selenophosphate Synthetase 2) is essential for selenoprotein biosynthesis. It catalyzes the synthesis of selenophosphate, the active selenium donor required for the incorporation of selenocysteine into all selenoproteins. Selenoproteins include critical antioxidant enzymes (glutathione perox"
obscure,SERPINB10,B,0,B,1,True,0,"SERPINB10 (also known as bomapin) is a member of the serine protease inhibitor (serpin) superfamily. It is expressed primarily in hematopoietic tissues. Based on available literature, SERPINB10 knockout mice have not been reported to show premature death or shortened lifespan. The gene does not appe"
obscure,SPATS2,A,1,B,0,True,0,"SPATS2 (Spermatogenesis Associated Serine Rich 2) is a gene involved in spermatogenesis. Loss-of-function mutations in SPATS2 in mice have been associated with male infertility due to defects in sperm development, but the mice themselves are otherwise viable and healthy with normal lifespans. The kn"
obscure,SPMIP3,A,1,B,0,True,0,"SPMIP3 (Sperm Midpiece Protein 3, also known as C11orf88 or related designations) is a gene associated with sperm flagella/midpiece structure. Based on available literature, knockout or loss-of-function of SPMIP3 in mice is associated with male infertility due to defects in sperm structure, but the "
obscure,SYT9,B,0,B,1,True,0,"SYT9 (Synaptotagmin 9) is a calcium sensor involved in vesicle fusion, particularly in neuroendocrine cells. Based on available literature, Syt9 knockout mice have been generated and studied. These mice are viable and fertile, with no reported premature death or shortened lifespan. The primary pheno"
obscure,TAS2R103,B,0,B,1,True,0,"TAS2R103 is a bitter taste receptor gene in mice. Bitter taste receptors (TAS2Rs) are primarily expressed in taste cells and are involved in detecting bitter compounds. Loss-of-function mutations in individual TAS2R genes in mice generally do not cause premature death or shortened lifespan, as these"
obscure,TAT,A,1,B,0,True,0,"TAT encodes tyrosine aminotransferase, an enzyme involved in tyrosine catabolism. TAT knockout mice have been studied and are known to develop tyrosinemia type II (elevated plasma tyrosine levels), with symptoms including skin and eye lesions, but they are generally viable and do not show dramatical"
obscure,TCEAL3,B,0,B,1,True,0,TCEAL3 (Transcription Elongation Factor A Like 3) is a member of the TCEAL family. These genes are generally considered to have relatively minor or redundant functions. There is no well-established evidence in the literature that knockout of TCEAL3 in mice causes premature death or shortened lifespa
obscure,TMCO2,B,0,B,1,True,0,"TMCO2 (Transmembrane and Coiled-Coil Domains 2) is a poorly characterized gene. There is no well-established literature indicating that TMCO2 knockout mice exhibit premature death or shortened lifespan. Mouse knockout databases (e.g., IMPC) do not prominently list TMCO2 homozygous knockouts as letha"
obscure,TMED6,B,0,B,1,True,0,"TMED6 (Transmembrane Emp24 Domain Containing 6) is a member of the p24 family of proteins involved in vesicular transport between the ER and Golgi. While some p24 family members are essential, TMED6 specifically has not been reported to be essential for viability in mice. Based on available literatu"
obscure,TMEM184B,A,1,B,0,True,0,"TMEM184B is a transmembrane protein that has been studied in the context of neuronal function and axon degeneration. Research on TMEM184B knockout mice has shown that these animals are viable and fertile, without reported premature death or significantly shortened lifespan under standard laboratory "
obscure,TMX2,A,1,B,0,True,0,"TMX2 (thioredoxin-related transmembrane protein 2) is an ER-resident oxidoreductase. Based on available literature, Tmx2 knockout mice have been generated and studied. The available evidence suggests that Tmx2 knockout mice are viable and do not show dramatically shortened lifespan under normal cond"
obscure,TPD52L1,B,0,B,1,True,0,"TPD52L1 (Tumor Protein D52-Like 1) is a member of the TPD52 protein family involved in vesicle trafficking and cell proliferation. While TPD52 family members have been studied in cancer contexts, TPD52L1 knockout mice have not been prominently reported to have lethal phenotypes or shortened lifespan"
obscure,UGT2A1,B,0,B,1,True,0,"UGT2A1 encodes UDP glucuronosyltransferase 2 family, polypeptide A1, which is primarily expressed in olfactory epithelium and involved in glucuronidation of odorants. It is not known to be essential for survival. There are no published reports indicating that UGT2A1 knockout mice have shortened life"
obscure,USB1,A,1,B,0,True,0,"USB1 (U6 snRNA biogenesis 1) encodes a 3'-5' exoribonuclease involved in processing U6 snRNA. In humans, mutations in USB1 cause poikiloderma with neutropenia (Clericuzio-type), a rare autosomal recessive disorder. Mouse models of USB1 knockout have been studied; homozygous Usb1 knockout mice are vi"
obscure,ZC3H7A,B,0,B,1,True,0,"ZC3H7A (zinc finger CCCH-type containing 7A) is an RNA-binding protein. Based on available literature and mouse knockout databases (e.g., IMPC - International Mouse Phenotyping Consortium), ZC3H7A homozygous knockout mice have been generated and are viable and fertile without reported premature leth"
